trn02.wisedb.local;600;2021-09-08 05:20:11;0.09;0.00;0.07;0.02;0.00;99.82
trn02.wisedb.local;600;2021-09-08 05:30:11;0.10;0.00;0.07;0.02;0.00;99.81
trn02.wisedb.local;600;2021-09-08 05:40:11;0.09;0.00;0.07;0.03;0.00;99.82
trn02.wisedb.local;600;2021-09-08 05:50:11;0.09;0.00;0.07;0.02;0.00;99.81
trn02.wisedb.local;600;2021-09-08 06:00:11;0.10;0.02;0.07;0.03;0.00;99.79
trn02.wisedb.local;600;2021-09-08 06:10:11;0.09;0.00;0.07;0.04;0.00;99.80
trn02.wisedb.local;600;2021-09-08 06:20:11;0.09;0.00;0.07;0.02;0.00;99.82
trn02.wisedb.local;600;2021-09-08 06:30:11;0.10;0.00;0.07;0.03;0.00;99.81
trn02.wisedb.local;600;2021-09-08 06:40:11;0.09;0.00;0.07;0.03;0.00;99.81
trn02.wisedb.local;600;2021-09-08 06:50:11;0.09;0.00;0.06;0.02;0.00;99.82
trn02.wisedb.local;600;2021-09-08 07:00:11;0.10;0.03;0.07;0.04;0.00;99.77
trn02.wisedb.local;600;2021-09-08 07:10:11;0.09;0.00;0.07;0.02;0.00;99.82
trn02.wisedb.local;600;2021-09-08 07:20:11;0.09;0.00;0.07;0.02;0.00;99.82
trn02.wisedb.local;600;2021-09-08 07:30:11;0.10;0.00;0.07;0.03;0.00;99.80
trn02.wisedb.local;600;2021-09-08 07:40:11;0.09;0.00;0.07;0.02;0.00;99.82
trn02.wisedb.local;600;2021-09-08 07:50:11;0.11;0.00;0.08;0.05;0.00;99.76
trn02.wisedb.local;600;2021-09-08 08:00:11;0.12;0.00;0.09;0.13;0.00;99.65
trn02.wisedb.local;600;2021-09-08 08:10:11;0.10;0.00;0.08;0.05;0.00;99.77
trn02.wisedb.local;600;2021-09-08 08:20:11;1.38;0.00;0.17;0.12;0.00;98.33
trn02.wisedb.local;600;2021-09-08 08:30:11;0.95;0.00;0.19;0.28;0.00;98.57
trn02.wisedb.local;597;2021-09-08 08:40:08;5.39;0.24;1.02;9.70;0.00;83.66
trn02.wisedb.local;603;2021-09-08 08:50:11;12.09;0.00;1.97;47.60;0.00;38.34
trn02.wisedb.local;600;2021-09-08 09:00:11;40.62;0.00;2.89;39.37;0.00;17.12
trn02.wisedb.local;600;2021-09-08 09:10:11;0.25;0.00;0.65;51.81;0.00;47.29
trn02.wisedb.local;600;2021-09-08 09:20:11;1.11;0.00;0.89;38.84;0.00;59.16
trn02.wisedb.local;590;2021-09-08 09:30:01;0.26;0.00;0.62;2.64;0.00;96.48
trn02.wisedb.local;610;2021-09-08 09:40:11;0.25;0.00;0.60;1.30;0.00;97.84
trn02.wisedb.local;600;2021-09-08 09:50:11;0.25;0.00;0.61;1.38;0.00;97.75
trn02.wisedb.local;591;2021-09-08 10:00:02;0.23;0.00;0.58;1.52;0.00;97.68
trn02.wisedb.local;609;2021-09-08 10:10:11;1.10;0.00;0.81;4.74;0.00;93.36
trn02.wisedb.local;600;2021-09-08 10:20:11;0.30;0.02;0.61;1.41;0.00;97.66
trn02.wisedb.local;600;2021-09-08 10:30:11;0.10;0.00;0.09;0.04;0.00;99.77
trn02.wisedb.local;600;2021-09-08 10:40:11;0.20;0.00;0.28;1.65;0.00;97.87
trn02.wisedb.local;600;2021-09-08 10:50:11;0.21;0.00;0.49;0.08;0.00;99.22
trn02.wisedb.local;592;2021-09-08 11:00:03;0.21;0.00;0.50;0.05;0.00;99.24
trn02.wisedb.local;608;2021-09-08 11:10:11;0.22;0.00;0.50;0.05;0.00;99.23
trn02.wisedb.local;600;2021-09-08 11:20:11;0.20;0.00;0.36;0.08;0.00;99.36
trn02.wisedb.local;600;2021-09-08 11:30:11;0.11;0.03;0.09;0.10;0.00;99.67
trn02.wisedb.local;600;2021-09-08 11:40:11;0.90;0.00;0.76;1.41;0.00;96.93
trn02.wisedb.local;600;2021-09-08 11:50:11;1.06;0.00;0.86;3.46;0.00;94.62
trn02.wisedb.local;593;2021-09-08 12:00:04;0.22;0.00;0.59;1.33;0.00;97.86
trn02.wisedb.local;607;2021-09-08 12:10:11;0.41;0.00;0.62;1.90;0.00;97.07
trn02.wisedb.local;600;2021-09-08 12:20:11;0.26;0.00;0.62;1.51;0.00;97.62
trn02.wisedb.local;591;2021-09-08 12:30:02;0.23;0.00;0.59;1.42;0.00;97.77
trn02.wisedb.local;609;2021-09-08 12:40:11;0.25;0.00;0.60;1.47;0.00;97.67
trn02.wisedb.local;600;2021-09-08 12:50:11;0.25;0.00;0.59;1.48;0.00;97.68
trn02.wisedb.local;590;2021-09-08 13:00:02;0.24;0.22;0.62;1.64;0.00;97.28
trn02.wisedb.local;610;2021-09-08 13:10:11;0.36;0.00;0.60;2.30;0.00;96.74
trn02.wisedb.local;600;2021-09-08 13:20:11;0.24;0.00;0.62;1.51;0.00;97.63
trn02.wisedb.local;590;2021-09-08 13:30:01;0.23;0.00;0.60;1.49;0.00;97.67
trn02.wisedb.local;610;2021-09-08 13:40:11;0.25;0.00;0.59;1.61;0.00;97.55
trn02.wisedb.local;600;2021-09-08 13:50:11;0.25;0.00;0.61;1.46;0.00;97.68
trn02.wisedb.local;592;2021-09-08 14:00:03;0.24;0.00;0.60;1.61;0.00;97.55
trn02.wisedb.local;608;2021-09-08 14:10:11;0.34;0.00;0.61;2.10;0.00;96.95
trn02.wisedb.local;600;2021-09-08 14:20:11;0.25;0.00;0.59;1.46;0.00;97.71
trn02.wisedb.local;591;2021-09-08 14:30:03;0.23;0.00;0.59;1.47;0.00;97.71
trn02.wisedb.local;609;2021-09-08 14:40:11;0.24;0.00;0.58;1.45;0.00;97.73
trn02.wisedb.local;600;2021-09-08 14:50:11;0.24;0.03;0.60;1.48;0.00;97.65
trn02.wisedb.local;591;2021-09-08 15:00:02;0.22;0.00;0.59;1.45;0.00;97.75
trn02.wisedb.local;609;2021-09-08 15:10:11;0.33;0.00;0.60;2.04;0.00;97.03
trn02.wisedb.local;600;2021-09-08 15:20:11;0.24;0.00;0.60;1.48;0.00;97.68
trn02.wisedb.local;590;2021-09-08 15:30:01;0.22;0.00;0.58;1.46;0.00;97.73
trn02.wisedb.local;610;2021-09-08 15:40:11;0.23;0.00;0.59;1.47;0.00;97.72
trn02.wisedb.local;600;2021-09-08 15:50:11;0.24;0.00;0.58;1.38;0.00;97.79
trn02.wisedb.local;592;2021-09-08 16:00:03;0.23;0.00;0.56;1.36;0.00;97.85
trn02.wisedb.local;608;2021-09-08 16:10:11;0.33;0.00;0.61;1.94;0.00;97.12
trn02.wisedb.local;600;2021-09-08 16:20:11;0.25;0.00;0.59;1.51;0.00;97.65
trn02.wisedb.local;592;2021-09-08 16:30:03;0.22;0.22;0.65;1.52;0.00;97.39
trn02.wisedb.local;608;2021-09-08 16:40:11;0.25;0.00;0.59;1.39;0.00;97.77
trn02.wisedb.local;600;2021-09-08 16:50:11;0.25;0.00;0.59;1.42;0.00;97.74
trn02.wisedb.local;591;2021-09-08 17:00:02;0.23;0.00;0.60;1.40;0.00;97.77
trn02.wisedb.local;609;2021-09-08 17:10:11;0.34;0.00;0.62;2.03;0.00;97.01
trn02.wisedb.local;600;2021-09-08 17:20:11;0.24;0.00;0.59;1.39;0.00;97.78
trn02.wisedb.local;591;2021-09-08 17:30:02;0.22;0.00;0.57;1.41;0.00;97.80
trn02.wisedb.local;609;2021-09-08 17:40:11;0.26;0.00;0.61;1.38;0.00;97.75
trn02.wisedb.local;600;2021-09-08 17:50:11;3.07;0.00;0.83;8.97;0.00;87.13
trn02.wisedb.local;591;2021-09-08 18:00:02;0.23;0.00;0.60;1.68;0.00;97.48
trn02.wisedb.local;609;2021-09-08 18:10:11;0.35;0.00;0.61;2.97;0.00;96.06
trn02.wisedb.local;600;2021-09-08 18:20:11;0.24;0.00;0.62;1.53;0.00;97.61
trn02.wisedb.local;590;2021-09-08 18:30:01;0.22;0.03;0.60;1.40;0.00;97.76
trn02.wisedb.local;610;2021-09-08 18:40:11;0.25;0.00;0.59;1.49;0.00;97.67
